2020.05.04,01:05,23472.00,23509.50,23471.50,23478.00,236
2020.05.04,01:10,23479.00,23509.50,23458.00,23482.50,266
2020.05.04,01:15,23482.00,23485.50,23441.00,23470.00,308
2020.05.04,01:20,23468.00,23473.00,23427.50,23439.50,348
2020.05.04,01:25,23440.00,23457.50,23405.00,23431.50,314
2020.05.04,01:30,23432.00,23447.50,23413.00,23427.00,262
2020.05.04,01:35,23426.50,23432.50,23378.50,23395.00,227
2020.05.04,01:40,23396.00,23404.50,23353.50,23361.50,339
2020.05.04,01:45,23363.00,23388.50,23356.00,23381.50,289
2020.05.04,01:50,23382.00,23388.00,23356.50,23375.50,218
2020.05.04,01:55,23375.00,23397.00,23367.00,23396.00,156
2020.05.04,02:00,23397.00,23416.00,23387.00,23390.00,265
2020.05.04,02:05,23388.00,23408.00,23362.50,23394.00,303
2020.05.04,02:10,23393.50,23413.50,23381.00,23406.00,177
2020.05.04,02:15,23407.50,23423.00,23404.00,23412.00,158
2020.05.04,02:20,23411.50,23418.00,23402.50,23415.00,103
2020.05.04,02:25,23414.50,23426.50,23403.00,23417.00,146
2020.05.04,02:30,23421.50,23421.50,23370.50,23370.50,274
2020.05.04,02:35,23370.00,23372.00,23341.50,23370.50,240
2020.05.04,02:40,23370.00,23370.00,23328.50,23350.50,269
2020.05.04,02:45,23350.00,23368.50,23335.50,23367.50,248
2020.05.04,02:50,23367.50,23368.50,23356.50,23364.00,197
2020.05.04,02:55,23363.00,23385.00,23363.00,23380.50,215
2020.05.04,03:00,23379.50,23401.00,23368.00,23384.00,284
2020.05.04,03:05,23384.50,23396.00,23376.00,23383.00,207
2020.05.04,03:10,23384.00,23406.00,23379.50,23388.50,186
2020.05.04,03:15,23391.50,23415.00,23387.50,23397.50,239
2020.05.04,03:20,23397.00,23413.50,23387.00,23396.00,192
2020.05.04,03:25,23398.00,23406.50,23370.50,23376.50,167
2020.05.04,03:30,23378.00,23405.50,23367.50,23369.50,201
2020.05.04,03:35,23368.00,23387.50,23365.00,23379.50,201
2020.05.04,03:40,23377.50,23406.50,23374.50,23398.00,166
2020.05.04,03:45,23400.00,23406.00,23368.00,23370.00,201
2020.05.04,03:50,23367.50,23367.50,23324.50,23337.00,273
2020.05.04,03:55,23336.50,23363.50,23317.50,23354.00,269
2020.05.04,04:00,23355.50,23388.50,23355.50,23382.00,277
2020.05.04,04:05,23383.00,23414.00,23382.00,23391.00,273
2020.05.04,04:10,23391.50,23412.50,23372.50,23401.00,221
2020.05.04,04:15,23400.00,23452.00,23389.50,23439.50,386
2020.05.04,04:20,23443.50,23454.00,23417.50,23420.00,294
2020.05.04,04:25,23420.50,23450.00,23420.00,23449.00,203
2020.05.04,04:30,23450.00,23456.50,23436.00,23442.50,266
2020.05.04,04:35,23441.00,23460.50,23427.50,23452.00,284
2020.05.04,04:40,23452.50,23461.50,23432.00,23441.00,231
2020.05.04,04:45,23440.00,23449.50,23424.50,23447.50,258
2020.05.04,04:50,23447.00,23485.00,23436.00,23478.00,270
2020.05.04,04:55,23478.50,23511.00,23473.50,23498.50,252
2020.05.04,05:00,23497.50,23498.00,23476.50,23485.50,192
2020.05.04,05:05,23484.50,23489.50,23474.00,23479.50,200
2020.05.04,05:10,23478.50,23479.00,23452.50,23464.00,177
2020.05.04,05:15,23463.00,23488.00,23452.00,23480.00,187
2020.05.04,05:20,23481.00,23495.00,23469.50,23476.50,187
2020.05.04,05:25,23477.00,23501.50,23475.50,23492.50,186
2020.05.04,05:30,23493.50,23495.00,23486.00,23491.50,94
2020.05.04,05:35,23491.00,23508.00,23478.00,23502.50,134
2020.05.04,05:40,23501.50,23521.50,23494.00,23510.50,165
2020.05.04,05:45,23510.00,23510.50,23499.00,23505.00,169
2020.05.04,05:50,23502.50,23511.00,23496.00,23497.00,131
2020.05.04,05:55,23496.00,23507.00,23488.00,23504.50,152
2020.05.04,06:00,23505.00,23531.00,23504.50,23527.00,192
2020.05.04,06:05,23527.50,23584.50,23524.50,23555.00,336
2020.05.04,06:10,23555.50,23561.00,23542.00,23543.50,197
2020.05.04,06:15,23544.50,23546.50,23531.50,23536.50,184
2020.05.04,06:20,23537.50,23545.50,23519.50,23543.00,119
2020.05.04,06:25,23544.50,23554.50,23535.00,23539.50,97
2020.05.04,06:30,23538.50,23550.50,23535.50,23540.00,99
2020.05.04,06:35,23542.00,23558.00,23540.50,23555.50,136
2020.05.04,06:40,23556.50,23575.50,23553.00,23570.50,161
2020.05.04,06:45,23569.50,23590.00,23568.00,23572.50,167
2020.05.04,06:50,23573.00,23593.50,23566.50,23588.00,158
2020.05.04,06:55,23588.50,23597.50,23584.50,23597.00,133
2020.05.04,07:00,23597.50,23597.50,23583.50,23588.00,116
2020.05.04,07:05,23587.50,23607.00,23587.50,23591.50,120
2020.05.04,07:10,23594.00,23594.00,23576.00,23576.00,98
2020.05.04,07:15,23574.50,23579.50,23559.50,23564.00,154
2020.05.04,07:20,23563.50,23567.00,23546.50,23548.00,144
2020.05.04,07:25,23547.50,23568.00,23517.50,23517.50,174
2020.05.04,07:30,23516.00,23538.50,23506.00,23511.00,214
2020.05.04,07:35,23511.50,23517.50,23501.50,23510.50,134
2020.05.04,07:40,23512.00,23527.50,23510.00,23527.50,106
2020.05.04,07:45,23528.00,23547.00,23526.50,23547.00,112
2020.05.04,07:50,23545.50,23545.50,23516.50,23522.50,134
2020.05.04,07:55,23523.50,23543.50,23522.00,23526.00,128
2020.05.04,08:00,23526.50,23535.50,23508.00,23515.00,194
2020.05.04,08:05,23513.50,23520.50,23502.00,23507.00,137
2020.05.04,08:10,23508.00,23541.50,23503.50,23535.50,156
2020.05.04,08:15,23536.00,23560.50,23530.50,23557.50,193
2020.05.04,08:20,23561.00,23561.00,23531.00,23532.50,166
2020.05.04,08:25,23532.00,23548.00,23520.00,23537.50,125
2020.05.04,08:30,23536.50,23538.00,23500.50,23507.00,167
2020.05.04,08:35,23508.00,23531.50,23501.00,23516.00,207
2020.05.04,08:40,23516.50,23516.50,23500.00,23504.00,153
2020.05.04,08:45,23502.50,23525.00,23497.50,23516.50,138
2020.05.04,08:50,23516.00,23516.00,23482.50,23483.50,161
